host_type,host_code,group_name,bar_type,diameter_mm,spacing_mm,count,grade,status,location_description
support_wale_node,ND-SP-L3-11-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L3-11-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L3-12-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L3-12-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L3-12-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L3-12-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L3-13-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L3-13-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L3-13-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L3-13-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L3-14-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L3-14-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L3-14-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L3-14-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L3-1-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L3-1-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L3-1-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L3-1-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L3-2-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L3-2-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L3-2-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L3-2-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L3-3-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L3-3-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L3-3-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L3-3-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L3-4-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L3-4-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L3-4-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L3-4-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-1-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-1-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-1-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-1-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-2-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-2-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-2-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-2-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-3-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-3-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-3-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-3-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-4-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-4-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-4-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-4-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-5-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-5-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-5-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-5-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-6-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-6-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-6-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-6-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-7-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-7-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-7-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-7-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-8-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-8-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-8-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-8-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-9-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-9-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-9-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-9-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-10-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-10-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-10-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-10-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-11-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-11-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-11-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-11-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-12-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-12-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-12-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-12-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-13-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-13-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-13-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-13-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-14-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-14-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L4-14-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L4-14-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L4-1-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L4-1-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L4-1-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L4-1-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L4-2-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L4-2-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L4-2-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L4-2-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L4-3-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L4-3-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L4-3-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L4-3-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L4-4-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L4-4-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L4-4-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L4-4-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-1-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-1-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-1-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-1-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-2-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-2-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-2-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-2-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-3-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-3-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-3-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-3-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-4-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-4-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-4-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-4-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-5-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-5-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-5-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-5-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-6-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-6-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-6-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-6-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-7-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-7-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-7-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-7-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-8-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-8-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-8-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-8-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-9-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-9-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-9-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-9-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-10-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-10-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-10-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-10-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-11-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-11-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-11-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-11-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-12-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-12-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-12-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-12-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-13-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-13-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-13-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-13-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-14-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-14-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-SP-L5-14-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-SP-L5-14-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L5-1-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L5-1-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L5-1-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L5-1-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L5-2-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L5-2-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L5-2-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L5-2-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L5-3-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L5-3-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L5-3-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L5-3-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L5-4-A,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L5-4-A,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
support_wale_node,ND-DB-L5-4-B,节点附加竖向筋,additional,20.0,,4,HRB400,preliminary,support-to-wale node vertical bars
support_wale_node,ND-DB-L5-4-B,节点加密箍筋,stirrup,12.0,100.0,,HRB400,preliminary,dense stirrups in node core
